NM_175758	Slc1a5
NM_001007632	Ascc1
NM_001106103	Ogn
NM_001291383	LOC100361083
NM_001108104	Alg12
NM_001044275	Elovl1
NM_001107795	Phf20
NM_001024868	Pih1d1
NM_001134997	Gucd1
NM_001029903	Fam162a
NM_001105799	Med11
NM_001191089	Mitf
NM_053638	Idh3a
NM_001033971	Ndufaf3
NM_001105862	Hic2
NM_001014007	LOC306766
NM_001107954	Reck
NM_001115046	Denr
NM_001305237	Rhpn1
NM_016988	Acp2
NM_001106772	Ndufa7
NM_001012195	Rnf41
NM_053511	Fbxo2
NM_001012118	Osr2
NM_021654	Gja4
NM_001108201	Abcc10
NM_001107304	Ell
NM_001012071	Gsto2
NM_212495	Brd2
NM_001007713	Tmbim1
NM_022542	Rhob
NM_001107206	Aff1
NM_001109179	RGD1565641
NM_001191596	Usp46
NM_001191963	Synpo2
NM_001009962	Metrn
NM_001013918	RGD1309540
NM_001034932	C1qtnf6
NM_001130582	Xpnpep3
NM_013126	Dgkg
NM_001002804	C1rl
NM_022531	Des
NM_001034131	Foxp1
NM_033021	Sec31a
NM_199090	Nudt22
NM_001108600	Actr5
NM_001106755	Clmn
NM_001107230	Eif4enif1
NM_001106075	Klhl26
NM_001106542	Ube2c
NM_022548	Zmat3
NM_001107661	Zc2hc1a
NM_001013869	Cc2d1a
NM_001039023	Net1
NM_001191118	Siah3
NM_001106331	Trpt1
NM_078623	Echs1
NM_001130579	Serhl2
NM_001108923	Inpp5a
NM_001105940	Ormdl2
NM_001010946	Ficd
NM_001106259	Akt1s1
NM_001113422	Nr1d1
NM_001024900	Tmem55a
NM_001030036	Ap5m1
NM_032106	Robo2
NM_053924	Abcc5
NM_001127542	Peli3
NM_057188	Gmpr
NM_012589	Il6
NM_133528	Mob4
NM_001107137	Tyw1
NR_033170	Tyw5
NM_053513	Mpp2
NM_001106788	Trabd
NM_001106191	Banp
NM_001107710	Lrig2
NM_175708	Car11
NM_001271206	Usp24
NM_001107756	Nat10
NM_001107883	Il17ra
NM_001106224	Ube2s
NM_001126082	Anapc11
NM_138519	Dkk3
NM_001106575	Srpk2
NM_183056	Stk40
NM_173142	Stk16
NM_001100898	Mtf2
NM_001109320	Amer1
NM_019364	Scfd1
NM_053979	Arl5a
NM_133298	Gpnmb
NM_022296	Xylt2
NM_001127297	Wipi1
NM_001014005	Tcta
NM_001106378	Agpat3
NM_033097	Vps52
NM_019191	Smad2
NM_001191104	Tmem223
NM_001017468	Micb
NM_001098216	Tead3
NM_001012088	Pex16
NM_001011939	Ehd1
NM_001106428	Hspa4l
NM_001109651	LOC691931
NM_001191838	Ppme1
NM_001004090	Tspan5
NM_001004235	Mrpl37
NM_145776	Slc38a3
NM_030863	Msn
NM_001100725	Exosc7
NM_001014141	Tmem192
NM_001025120	Gtf3c2
NM_001195564	Uaca
NM_001108002	Fdx1l
NM_001107100	Col8a1
NM_001037181	Cep44
NM_001106891	Aars2
NM_001100556	Gtf2e1
NM_001108211	Ankrd23
NM_001270807	Sphk1
NM_001014118	Slc47a1
NM_001105933	Arpc3
NM_053679	Dffa
NM_001008317	Erp44
NM_001106164	Cmtm3
NM_001014203	Ccdc65
NM_030845	Cxcl1
NM_133402	Nap1l3
NM_001142915	Plod2
NM_001129882	Pcgf5
NM_001127549	Llgl2
NM_001007732	Serpinb9
NM_130423	Ggt7
NM_013102	Fkbp1a
NM_001191684	Fancl
NM_001100648	Foxn1
NM_001316334	Ldhb
NM_001005246	Dmd
NM_001122976	Trmt12
NM_001013178	Med20
NM_020100	Ramp3
NM_001135781	RGD1305350
NM_001106319	Cars
NM_153302	Dcps
NM_001105735	Litaf
NM_001204879	Apitd1
NM_001107065	Caskin2
NM_053947	Mark1
NM_053352	Ackr3
NM_001014258	Crls1
NM_001169112	Kif11
NM_001109007	Dis3l2
NM_001108411	Tbc1d7
NM_001108620	Nup205
NM_001108092	E2f7
NM_001139493	Qser1
NM_001108992	Pphln1
NM_012578	H1f0
NM_001008290	Fam216a
NM_001107268	Mtmr6
NM_001109306	Satb2
NM_001107495	Cyp2s1
NM_001113740	Sept7
NM_001007604	Rplp1
NR_130141	LOC100910827
NM_053757	Aimp1
NM_001271072	Abhd13
NM_001108030	Daam1
NM_019351	Timm17a
NM_001303144	Safb2
NM_017306	Eci1
NM_001108698	Faap20
NM_001080147	Anapc5
NM_017361	Nup54
NM_001107567	Mrpl21
NM_001108843	Lmln
NM_138549	Tecr
NM_001107323	Tubgcp3
NM_001077589	Rgs16
NM_001109056	Mb21d2
NM_181088	Dfnb31
NM_001271190	Smarca1
NM_175598	Ric8b
NM_001006980	Bcap29
NM_001134469	Lrrc49
NM_001105790	Rangrf
NM_001127639	Gba
NM_001191112	Ppp2r5c
NM_012805	Rxra
NM_001106040	Nop9
NM_001108365	Gas2l1
NM_001126372	Agbl5
NM_001108510	Dusp8
NM_001110055	RGD1564664
NM_001033670	Bcl2l1
NM_001025723	Mtrf1l
NM_001270864	Ndrg2
NM_001191937	Il17rd
NM_031068	Actr3
NM_001108480	Bcl2l12
NM_031978	Psmd1
NM_001135896	Lrrc24
NM_031503	Ascl2
NM_001035238	Csnk2b
NM_001037218	Radil
NM_053573	Olfm1
NM_053504	Prss12
NM_001107238	Tmed4
NM_001108660	Ccl27
NM_001013155	Shoc2
NM_001012162	Mllt10
NM_001039037	Zdhhc13
NM_001107675	Maml3
NM_001109297	Tusc2
NM_001107879	Rybp
NM_001008343	Timm21
NM_001009686	Dcaf11
NM_001025066	Apol9a
NR_031945	Mir320a
NM_021594	Slc9a3r1
NM_001106073	Lsm4
NM_001014250	Atg5
NM_012495	Aldoa
NM_019621	Dlg4
NM_001013231	Pea15
NM_001107127	RGD1566386
NM_031147	Cirbp
NM_031028	Gabbr1
NM_001013974	Ccdc47
NM_031603	Ywhae
NM_001012166	Abcb10
NM_001008306	Calhm2
NM_001105838	Klhl11
NM_001013042	Slc39a11
NM_001037208	Creld2
NM_022623	Fzd4
NM_001191865	Ripk2
NM_001105926	Dhx37
NM_001286936	Zfpl1
NM_021739	Camk2b
NM_012814	Cox6a1
NM_001009655	Mgme1
NM_053760	Trafd1
NM_001109012	Rp2
NM_001017487	Bri3bp
NM_022865	Gphn
NM_001044288	Kti12
NM_024487	Grpel1
NR_031876	Mir130a
NM_001107919	Fbxl4
NM_001007627	Stard6
NM_001047115	Crtc1
NM_001008766	Ciao1
NM_001025642	Fbxo46
NM_031092	Rab13
NM_153731	Zfp709
NM_001109571	Polr3gl
NM_001106329	Map4k2
NM_001100697	Eif5a2
NM_001039021	Zdhhc8
NM_001107695	Vps72
NM_001191746	Dlx2
NM_001191564	Dip2a
NM_001110345	Ube2v1
NM_031323	Bmp1
NM_001170462	Sema4b
NM_001037776	Tmem177
NM_001115022	Commd1
NM_001130505	Ndufa6
NM_172055	Cited1
NM_080896	Hnrnph1
NM_001105864	Scarf2
NM_017101	Ppia
NM_001106848	Rnf7
NM_001011992	Atp6v1c1
NM_024376	Gja3
NM_001106810	Adamts15
NM_001037647	Unc45a
NM_031053	Mlh1
NM_012498	Akr1b1
NM_001012157	Cog3
NM_001013099	Slc38a6
NM_001108786	Csrnp1
NM_001105903	Mcoln1
NM_177927	Serpinf1
NM_001012106	Mad2l2
NM_053610	Prdx5
NM_001191727	Med14
NM_001025734	Tada3
NM_001108016	Mboat2
NM_031803	Gmeb2
NM_001007637	mrpl24
NM_001012160	Gkap1
NM_001126296	Tra2a
NM_001107670	Jade1
NM_001106003	Nipal1
NM_001135866	Rft1
NM_001107932	Invs
NM_001126374	Zc4h2
NM_012886	Timp3
NM_001108496	Stim1
NM_031143	Dgkz
NM_001165922	Lsm2
NM_001107338	Zfp346
NM_080697	Dynll2
NM_053632	Inpp5e
NM_001013154	Pcgf6
NM_001044253	Pif1
NM_001024904	Ccdc71
NM_012733	Rbp1
NM_001106669	Oma1
NM_053615	Csnk1a1
NM_017081	Hsd11b2
NM_001080151	Cep85
NM_001013061	Aprt
NM_001005560	Pla2g6
NM_001135921	Rnf43
NM_001130571	Cpsf1
NM_001109111	Wwc2
NM_001107429	Fuk
NM_001168633	Irs2
NM_019286	Adh1
NM_001134796	Mast3
NM_001191618	Tspyl2
NM_001107545	Ipo7
NM_022187	Plk3
NM_001009264	Mrfap1
NM_001024885	Ccdc90b
NM_001169116	Elmsan1
NM_001271067	Myo9b
NM_001007699	Cept1
NM_019149	Matr3
NM_053820	Ebf1
NM_001014229	Stard3
NR_028055	Ngrn
NM_001100539	Sdhb
NM_001017502	Ccdc117
NM_001134429	Fkbp2
NM_001134596	Oard1
NM_001107220	Anapc4
NM_001134565	Trak1
NM_001013055	Rpp40
NM_001107297	Arhgap22
NM_001108536	Tube1
NM_001164297	Plec
NM_001013216	Zbtb48
NM_053356	Col1a2
NM_001012208	Pycr2
NM_053576	Prdx6
NM_001013978	Map3k13
NM_001271596	Mms19
NM_001106857	Nckipsd
NM_001044236	Kdm4b
NM_053969	Gps1
NM_017304	Kcnab2
NM_013223	Eif2ak1
NM_001105809	Dph1
NM_031528	Rara
NM_001004098	Cenpc
NM_001107646	Ap3b1
NM_001108608	B4galt5
NM_001107200	Ptpn14
NM_001106097	Med10
NM_001109435	Nxpe3
NM_001107044	Osbpl7
NM_001106177	Hsf4
NM_001008765	Igtp
NM_001005879	Gfpt1
NM_001105731	Prkg1
NM_177426	Gstm2
NM_001127375	Zbtb7c
NM_001013078	Fsip1
NM_001191642	Nlrp3
NM_001039027	Wdr18
NM_001191602	C2cd3
NM_001014014	Fam192a
NM_001011915	Fermt2
NM_001277235	Sec23b
NM_001109545	Atg2a
NM_024488	Cdk5rap3
NM_031359	Mkln1
NM_001009708	Lmo4
NM_001107605	Neurl1
NM_001106430	Mgst2
NM_001109445	Gstz1
NM_001127600	Aida
NM_001037186	Slc25a40
NM_001013033	Tspyl1
NM_001024330	LOC500227
NM_001107257	Fbxo34
NM_001172127	Ube2h
NM_053772	Pkia
NM_001106992	Cpeb4
NM_001012220	Catsper2
NM_031522	Neu1
NM_001106405	Cd180
NM_199101	Plekha4
NM_001107690	Fam189b
NM_001100470	Nup153
NM_031624	Igbp1
NM_001004442	Pdia6
NM_001106491	RGD1309730
NM_001014085	Maf1
NM_001191753	Rassf8
NM_080403	Sox9
NM_145674	Ggta1
NM_139329	Hsd3b7
NM_001007001	Ift74
NM_031046	Itpr2
NM_053671	Tmf1
NM_001108005	Mast2
NM_001109193	Dnajb14
NM_198737	Arl6ip1
NM_001134714	Tfcp2
NM_001025063	Scrn1
NM_001126085	Lsm6
NM_001107800	Stk4
NM_001106738	Jkamp
NM_001109418	Sapcd2
NM_031652	Kcnab3
NM_001008378	Tspan31
NM_001047867	Mtap
NM_001039346	Zdhhc16
NM_172019	Ifi47
NM_001109231	Lrrc61
NM_001007740	Vps26a
NM_001115023	Ddx49
NM_053456	Plcl1
NM_001106570	Phf19
NM_017058	Vdr
NM_001107149	Ep400
NM_031833	Nme2
NM_172335	Gm2a
NM_001013128	Dusp18
NM_012780	Arnt
NM_001037788	Styxl1
NM_017168	Plcg2
NM_053926	Pip4k2a
NM_001037778	Dctn5
NM_001004215	Ppic
NM_001107355	Vps41
NM_001126095	Srp9
NM_017009	Gfap
NM_001013991	Tmem175
NM_001013106	Mcrs1
NM_031820	Dvl1
NM_207594	Glo1
NM_012663	Vamp2
NM_001271294	Thoc7
NM_001009642	Pop4
NM_031034	Gna12
NM_001004446	Smarca2
NM_022856	Nab1
NM_053664	Sardh
NM_001107910	Eya3
NM_001100471	Mrps7
NM_001106219	Prpf31
NM_207610	Ube4a
NM_001024996	Mblac1
NM_001129881	Mphosph6
NM_001100787	Hoxb4
NM_001106646	Ndufb6
NM_001108511	Tnfrsf26
NM_001134588	Mospd2
NM_001136272	Inafm1
NM_057122	Psmc4
NM_199372	Eif4a1
NM_130399	Ada
NM_001001516	Usp19
NM_001309457	Ccdc151
NM_017039	Ppp2ca
NM_001008508	Tpst2
NM_024365	Htr6
NM_001011980	Ppan
NM_053489	Col18a1
NM_019139	Gdnf
NM_053761	Zyx
NM_012752	Cd24
NM_053463	Nucb1
NM_001037643	Ube2z
NM_001037354	Klf11
NM_001317330	Mtch2
NM_001039032	Lemd2
NM_021596	Dbil5
NM_019623	Cyp4f1
NM_001005886	Dagla
NM_001271384	Epm2aip1
NM_001134548	RGD1305938
NM_001108182	Nek11
NM_001108546	Ythdf3
NM_012865	Nfya
NM_001107500	Zfp84
NM_021752	Birc2
NM_001108932	Tysnd1
NM_001107709	Ap4b1
NM_030585	Rabep2
NM_001014240	Akr1c13
NM_012828	Cacnb3
NM_001108887	Sft2d3
NM_199383	Yipf1
NM_053018	Cd9
NM_053970	Nln
NM_001011930	Trip13
NM_001108866	Abhd4
NM_001191786	Atmin
NM_001033883	Cxcl12
NM_001009674	Itm2c
NM_001007742	Ubac1
NM_001109088	Slc30a9
NM_001173388	Ctnnbip1
NM_001191579	Elmod1
NM_001008560	Prss35
NM_053476	Synj1
NM_031816	Rbbp7
NR_051995	Smndc1
NR_031858	Mir125b2
NM_001107882	March8
NM_001106614	Setd5
NM_001109672	Ccnk
NR_031891	Mir145
NM_001107889	Mlf2
NM_001107423	Esrp2
NM_199108	Hp1bp3
NM_001009627	Yars2
NM_001039007	Hrasls5
NM_001271179	Slc25a45
NM_001004073	Lsm2
NM_001024872	Nkap
NM_053410	Gnpat
NM_001004246	Ttc12
NM_001025752	Cdk20
NM_001134575	RGD1308106
NM_172062	P4ha1
NM_012950	F2r
NM_001008335	Eif4a2
NM_001005533	N4bp2l2
NM_001109243	Eva1a
NM_001037650	Nphp4
NM_134395	Tmem14c
NM_001139506	RGD1310429
NM_153294	Npw
NM_022606	Ilkap
NM_001191650	Tmem101
NM_001039035	Srsf7
NM_031582	Aoc3
NM_012999	Pcsk6
NM_022799	Nucks1
NM_001025028	Fam35a
NM_024137	Hivep2
NM_001109170	Gemin7
NM_001013426	Mrpl41
NM_001107884	Cecr5
NM_001108888	Reep5
NM_001008217	Psma7
NM_001146061	Acot7
NM_001271316	Ifnar1
NM_001008336	Tnk2
NM_134417	Ipmk
NM_001107434	Gan
NM_133583	Ndrg2
NM_001304352	Zbtb4
NM_001106129	Zadh2
NM_001127447	Fam173a
NM_001106597	Usp39
NM_001105886	Hoxd13
NM_001106375	Papss2
NM_001109071	Arl8a
NM_001110139	Atp2a2
NM_053788	Stx1a
NM_184051	Prkag2
NM_001127554	Nudt16
NM_012736	Gpd2
NM_001109642	Hist3h3
NM_001106398	Mcu
NM_147216	Slc16a2
NM_001105720	Nfkbia
NM_001271173	Sbf1
NM_001106746	Acyp1
NM_001012181	Elf2
NM_001107365	Camk1d
NM_001033870	Csnk1g2
NM_031059	Msx1
NM_001191710	Rsbn1
NM_199500	Map1lc3a
NM_023955	Scamp2
NR_132118	Kantr
NM_001199167	Acyp1
NM_012827	Bmp4
NM_031658	Msln
NM_001105923	Mrps17
NM_017113	Grn
NM_001127301	Cul4a
NM_198763	Slc1a4
NM_001108752	Smarcd1
NM_022673	Mecp2
NM_001007797	Arrdc3
NM_001108074	Fzr1
NM_053319	Dynll1
NM_017020	Il6r
NM_001108537	Gtf3c6
NM_001009671	Coq10b
NM_001191887	Aff3
NM_001109898	Qsox1
NM_145721	Cdk5rap1
NM_001271237	Snrpe
NM_001109292	Ddx6
NM_001037347	Scaf4
NM_001011903	Tpst1
NM_023104	Aacs
NM_022199	Dusp4
NM_001007652	Pole3
NM_001270808	Sphk1
NM_001199168	Acyp1
NM_001105734	Dusp10
NM_013177	Got2
NM_001105914	Dhrsx
NM_001191748	Dbf4
NM_001037210	Gipc2
NM_001013964	Mgrn1
NM_001108759	Siae
NM_001004240	Gpaa1
NM_012953	Fosl1
NM_001014019	Hnrnph2
NM_001106492	Apip
NM_001044701	RGD1563986
NM_001142652	Neurl1b
NM_001101000	Mapre2
NM_001012134	B3gnt7
NM_001107758	Meis2
NM_001130561	Nudcd1
NM_001106797	Cbx5
NM_001106661	RGD1304595
NM_001270959	Gpn2
NM_001107995	Phf13
NM_021836	Junb
NM_001107129	Cops6
NM_001107166	Tnpo2
NM_001099647	Abracl
NM_001106867	Eif1b
NM_001012081	Polr3c
NM_001107962	Mmachc
NM_153317	Rab8b
NM_001105797	Slc16a11
NM_001107029	Rad51d
NM_001012184	Rbms1
NM_001108740	Ckap4
NM_001106413	Card6
NM_001108548	Rpl22l1
NM_001191671	Edem3
NM_001100998	Fam127b
NM_001271026	Zcchc10
NM_139080	Xrcc6
NM_053749	Aurkb
NM_133290	Zfp36
NM_134329	Adh7
NM_001008375	Lamtor3
NM_139083	Rpl41
NM_080584	Phkg2
NM_001037093	Akap9
NM_001106657	Zbtb5
NM_013081	Ptk2
NM_001135252	Smim7
NM_001107918	Usp45
NM_001009629	Rfc3
NM_001109425	Zfp703
NM_001106718	Fam49a
NM_001137642	Kif18a
NM_001106089	Ash2l
NM_001012104	Ddost
NM_001025279	Reep4
NM_001105758	Tmed7
NM_001191877	Pwp1
NM_001107816	Tor4a
NM_001002253	Atp6v0e2
NM_001163568	Fam102b
NM_032080	Gsk3b
NM_032618	Timm22
NM_001008829	RT1-A2
NM_001271042	Zcchc2
NM_001108995	Zfp26
NM_031030	Gak
NM_017271	Nudc
NM_001100827	Cenpf
NM_001024266	Lztfl1
NM_199501	Cdk2
NM_001014010	RGD1308147
NM_001109664	RGD1307554
NM_001013190	Rad23a
NM_001007662	Arcn1
NM_024349	Ak1
NM_001012103	Trim32
NM_013141	Ppard
NM_001006989	Shisa5
NM_139332	Tpcn1
NM_053349	Sox11
NM_022404	Mlst8
NM_001013228	Dynlt3
NM_001135666	Lrrc47
NM_199094	Tubb4b
NM_134396	Micu2
NM_001013199	Cwc27
NM_175579	Wnk4
NM_001008775	U2af1l4
NM_001276708	Srebf1
NM_022944	Inppl1
NM_001108290	Spag9
NM_001008773	Eif1a
NM_023020	Tmeff1
NM_001107637	Sec63
NM_138919	Unc50
NR_131086	LOC100910945
NM_001004085	Crat
NM_001108239	Gtf3c3
NM_001191889	Mid2
NM_001134987	Eapp
NM_001007748	Tmem18
NM_001039344	Tes
NM_031797	Cd82
NM_001007618	Rchy1
NM_001039455	Specc1l
NM_001012137	Fus
NM_001191554	Purg
NM_001127552	Lsm14a
NM_031121	Ssrp1
NM_001004209	Hsd17b11
NM_001277253	Park7
NM_031631	Vapa
NM_001024801	Zw10
NM_031716	Wisp1
NM_001134727	Lrch1
NM_053805	Snai1
NM_001014233	Tmem55b
NM_001108901	Samd5
NM_001034947	Tdp2
NM_001034011	Sft2d2
NM_001004200	Cops3
NM_001107835	Fbxw2
NM_001012468	Rab18
NM_001012000	Plscr4
NM_001127574	Slc25a33
NM_001106704	Cox7a2l
NM_001166165	Tmem11
NM_001033704	Xylb
NM_001113544	Wtap
NM_001100901	Snta1
NM_001033070	Sarnp
NM_019285	Adcy4
NM_001012147	Pxn
NM_012739	Adra2a
NM_001109039	Fam117a
NM_022402	Rplp0
NM_001115037	Med18
NM_001107363	Pitrm1
NM_001100529	Tmx4
NM_175603	Hnrnpr
NM_001134994	Tpk1
NM_001003705	Slc38a7
NM_001128195	Bag2
NM_001107318	Gtf2e2
NM_001039197	Tor1b
NM_001126286	RGD1565685
NM_012735	Hk2
NM_012755	Fyn
NM_017038	Ppm1a
NM_001012098	Recql
NM_023977	Golph3
NM_145084	Retsat
NM_001107691	Trim46
NM_001083898	Ccdc92
NM_212532	Ddah2
NM_001013873	Desi2
NM_001024269	Luc7l
NM_001108922	Stk32c
NM_001013050	Pold2
NM_031767	Sort1
NM_138918	Ss18l1
NM_001106574	Chpf2
NM_001108422	Plxdc2
NM_001108425	Mocos
NM_001004107	Tacc1
NM_001039014	Zdhhc3
NM_001107812	Metap1d
NM_001106907	Tgfbrap1
NM_001108101	Irak3
NM_001109499	Wbscr27
NM_080783	Gale
NM_001130580	Eny2
NM_001172137	Myo18a
NM_022210	Max
NM_001107681	Ppm1l
NM_001012120	Naga
NM_030868	Nov
NM_021586	Ltbp2
NM_001005330	Cr1l
NM_001106736	Fkbp3
NM_001108150	Hmg20a
NM_001035222	N4bp2l1
NM_133602	Khsrp
NM_001100516	Kctd1
NM_024353	Plcb4
NM_053938	Cdh3
NM_001025122	Cyhr1
NM_031136	Tmsb4x
NM_001106000	Cox18
NM_001109528	Tmem25
NM_001172056	Dvl2
NM_001014260	Tceanc2
NM_001134744	Agpat5
NM_001106085	Dctn6
NM_001108085	Cradd
NM_053328	Bhlhe40
NM_001108421	Upf2
NM_001009669	Uba5
NM_001037664	Dtnbp1
NM_001107208	Sept11
NM_031615	Zfp148
NR_130639	Taf13
NM_001025638	Stx11
NM_134465	Crlf2
NM_001014272	Ptges3l1
NM_001107209	Thap6
NM_017116	Capn2
NM_022498	Ppp1cc
NM_001106663	Kdm4c
NM_001004211	Ddx56
NM_001106154	Tmco6
NM_024361	Ndst1
NM_023027	Trnau1ap
NM_001100850	Abl1
NM_207590	Nmt2
NM_181475	Cd2ap
NM_001108431	Dtwd2
NM_001025140	Psme4
NM_001024346	LOC500475
NM_183331	F8
NM_212523	Kif5a
NM_053776	Dnajc2
NM_031242	Cds1
NM_001011976	Wdr31
NM_001109452	Mplkip
NM_052798	Zfp354a
NM_031718	Rab2a
NM_001106437	Fhdc1
NM_001134956	Ahdc1
NM_001037767	Arpc5l
NM_001134887	Nt5dc3
NM_001109376	Lpgat1
NM_001244769	Fam110a
NM_001109637	Lrrc39
NM_001106185	Dhx38
NM_001100970	Aebp1
NM_001009658	Thnsl2
NM_031656	Stx8
NM_001044228	Pes1
NM_001106615	Arpc4
NM_001009973	Kctd10
NM_001106993	Fbxw11
NM_001191679	Wdr19
NM_133590	Rab29
NM_001007755	Scly
NM_001134513	Tbck
NM_001100885	Myl9
NM_001173436	RGD1311345
NM_001191068	Sgcb
NM_001009258	Chfr
NM_001130554	Card10
NM_016986	Acadm
NM_001108725	Zfyve21
NM_001191763	Mycl
NM_001170545	Dpy30
NM_030586	Cyb5b
NM_001024969	RGD1305455
NM_001024870	Ctnnbl1
NM_001271488	Ints6
NM_053534	Tpra1
NM_001108777	Pik3r4
NM_001008553	Dhodh
NM_001108514	Ankrd13d
NM_001271176	Fam199x
NM_001305127	Aftph
NM_001011929	Sh3glb1
NM_001108498	Nrip3
NM_001025758	Proca1
NM_001079706	Exnef
NM_001044239	Ap1m1
NM_001108977	Epha2
NM_080583	Ap2b1
NM_057119	Tra2b
NM_001039101	Zdhhc15
NM_001107616	Cpne5
NM_019346	Slc14a1
NM_080582	Abcb6
NM_001191577	Midn
NM_001079766	Prpf6
NM_172038	Gstm5
NM_001025636	Spata24
NM_198728	LOC288913
NM_012808	Tst
NM_001304747	Smpd5
NM_001107017	Traf4
NM_001109082	Vash2
NM_001029918	Ttc30a1
NM_017309	Ppp3r1
NM_001271191	Sgol2
NM_001012355	Senp8
NM_001108041	Acot3
NM_001044250	Stat6
NM_001127555	Irak1
NM_001131006	Spcs1
NM_031688	Sncg
NM_001126284	Mon1a
NM_001134704	Ormdl1
NM_001130499	Ttc38
NM_031784	Pias3
NM_001025691	RGD1311739
NM_001271293	Thoc7
NM_001024780	Prkra
NM_022949	Rpl14
NM_001108323	Tango2
NM_001108917	Lipt2
NM_001014180	Alkbh3
NM_031706	Rps8
NM_001108619	Impdh1
NM_145089	Asrgl1
NM_022681	Adnp
NM_001107607	Tnks2
NM_001015005	Ddx47
NM_001134754	Seli
NM_001037795	Fmc1
NM_012939	Ctsh
NM_001106611	Lsm3
NM_001104640	Sobp
NM_022692	Rab5a
NM_031704	Stx5
NR_106700	Mir6328
NM_021851	Lin7c
NM_134405	Slc12a9
NM_001106660	Atp6v1g1
NM_001012146	Dgcr2
NM_001108982	Cfl2
NM_001100639	Pou2f1
NM_144752	Oas1b
NM_001034995	Rnf14
NM_001106079	Atp13a1
NM_001024754	Gmps
NM_173120	Vimp
NM_199081	Slc35b1
NM_001108559	Prpf3
NM_138502	Mgll
NM_057103	Akap12
NM_001025012	Gin1
NM_001005872	Kat5
NM_024397	Abi1
NM_138870	Tfpt
NM_001135250	Rarg
NM_019359	Cnn3
NM_001037189	Nsrp1
NM_001127551	Lrch4
NM_001100680	Ralgps2
NM_001003958	Dnmt3a
NM_001109173	Gpr150
NM_012580	Hmox1
NM_207591	Gltscr2
NM_001105909	Usp42
NM_001109643	Snapc5
NM_001107790	Tpx2
NM_001005563	Fbxl6
NM_001106410	Gpbp1
NM_001106205	Mrpl18
NM_001034148	Nmi
NM_012807	Smo
NM_001106592	Zfp282
NM_138516	Polk
NM_001108495	Relt
NM_001106321	Lrp5
NM_001024244	Vtcn1
NM_080771	Inhbb
NM_001034959	LOC619574
NM_001008362	Zfp655
NM_001031655	Manba
NM_001107396	Cdc25c
NM_001009541	Ier2
NM_001135839	Naa10
NM_001107624	Arid5b
NM_001014082	Ncln
NM_172325	Zfp161
NM_013196	Ppara
NM_001106192	Cdt1
NM_053765	Gne
NM_001034156	Trappc9
NM_001107751	Ext2
NM_001110838	Tcaim
NM_001107588	Chuk
NM_001107665	Usp13
NM_001127659	Mars
NM_001108288	Trim37
NM_001107848	Ophn1
NM_198742	Etfdh
NM_001139465	Tmem59
NM_080888	Bnip3l
NM_001106545	Kcng1
NM_001048243	Ubl5
NM_012581	Hoxa2
NM_001135714	Trim65
NM_001105729	Dpf1
NM_001007626	Ggps1
NM_001108610	Stx16
NM_001270562	Tceb1
NM_001191958	Zfyve16
NM_001009246	Adprm
NM_001014033	Sept10
NM_212544	Prr3
NM_001044291	U2af1
NM_001009675	Tceal1
NM_001012158	Letm2
NM_001191871	Zbtb40
NM_001271254	Nelfcd
NM_001107471	Cnot3
NM_001305277	LOC100911664
NM_013050	Ube2i
NM_001107419	Smarca5
NM_001014185	Srsf6
NM_001270810	Sphk1
NM_001106509	Chchd5
NM_017236	Pebp1
NM_031525	Pdgfrb
NM_001007601	Pcbd1
NM_001134563	Zfp710
NM_001192016	Map4k5
NM_001106082	Nek1
NM_017332	Fasn
NM_001014146	Sugct
NM_001106133	Dym
NM_001191788	Mcat
NM_001105752	Pop5
NM_001108291	Luc7l3
NM_001108331	Ap1s1
NM_001195476	Brk1
NM_001107546	Dennd5a
NM_033098	Tapbp
NM_001079698	Cxxc1
NM_001011986	Sf3a2
NM_001107150	Ddx51
NM_001271050	Cnnm4
NM_019124	Rabep1
NM_001107980	Rspo1
NM_001007664	Abhd14b
NM_001106029	Cnih1
NM_133560	Trak2
NM_001047856	Sfr1
NM_001108023	Fbxo33
NM_053293	Gstt1
NM_199097	Adi1
NM_001134859	Sec23ip
NM_001106680	Toe1
NM_001012079	Arhgef2
NM_001271056	Zhx2
NM_001108232	Asb1
NM_170788	Erc1
NM_001173374	Sco1
NM_145878	Fabp5
NM_001201373	Smim8
NM_001129879	Psmg4
NM_001191071	Mark4
NM_001013225	Gtpbp2
NM_133381	Crebbp
NM_001109133	Spata2L
NM_080906	Ddit4
NM_001012164	Adgre5
NM_001109500	Lce1m
NM_001191767	Plekhm2
NM_001024236	Gtf2h3
NM_001134360	Wdr81
NM_001244819	Nabp2
NM_001108189	Setd2
NM_001109358	Sesn2
NM_001270789	Tsta3
NM_033230	Akt1
NM_021578	Tgfb1
NM_001014012	Hars2
NM_001127602	Slc25a53
NM_001107739	Dusp19
NM_139253	Mcfd2
NM_001105948	Serpinb8
NM_001025703	Desi1
NM_017049	Slc4a3
NM_001030044	Irx5
NM_145090	Arfgap1
NM_032059	Prkci
NM_001106777	RGD1561102
NM_001004280	Mmadhc
NM_134338	Foxc1
NM_001106786	Tbk1
NM_001011978	Dhdds
NM_053445	Fads1
NM_001107368	Bmi1
NM_019226	Dync1h1
NM_001108714	Pigh
NM_001108839	Mettl2b
NM_001170548	Thumpd3
NM_001029916	Depdc7
NM_013073	Pcmt1
